School ID,School Name,Year,Graduates,Enrollments,Enrollment Pct
400013,ASPIRA - EARLY COLLEGE HS,2010,0,0,0
400013,ASPIRA - EARLY COLLEGE HS,2011,113,57,0.504
400013,ASPIRA - EARLY COLLEGE HS,2012,87,46,0.529
400013,ASPIRA - EARLY COLLEGE HS,2013,49,35,0.714
400013,ASPIRA - EARLY COLLEGE HS,2014,112,45,0.402
400013,ASPIRA - EARLY COLLEGE HS,2015,78,23,0.295
400013,ASPIRA - EARLY COLLEGE HS,2017,93,50,0.538
400013,ASPIRA - EARLY COLLEGE HS,2018,83,49,0.59
400013,ASPIRA - EARLY COLLEGE HS,2019,75,30,0.4
400013,ASPIRA - EARLY COLLEGE HS,2020,82,25,0.305
400013,ASPIRA - EARLY COLLEGE HS,2016,103,57,0.553
400017,ASPIRA - HAUGAN,2010,0,0,0
400017,ASPIRA - HAUGAN,2011,0,0,0
400017,ASPIRA - HAUGAN,2012,0,0,0
400017,ASPIRA - HAUGAN,2013,0,0,0
400017,ASPIRA - HAUGAN,2014,0,0,0
400017,ASPIRA - HAUGAN,2015,0,0,0
400017,ASPIRA - HAUGAN,2017,0,0,0
400017,ASPIRA - HAUGAN,2018,0,0,0
400017,ASPIRA - HAUGAN,2019,0,0,0
400017,ASPIRA - HAUGAN,2020,1,,
400017,ASPIRA - HAUGAN,2016,0,0,0
400022,CHIARTS HS,2010,0,0,0
400022,CHIARTS HS,2011,0,0,0
400022,CHIARTS HS,2012,0,0,0
400022,CHIARTS HS,2013,129,92,0.713
400022,CHIARTS HS,2014,130,108,0.831
400022,CHIARTS HS,2015,113,90,0.796
400022,CHIARTS HS,2017,126,96,0.762
400022,CHIARTS HS,2018,146,117,0.801
400022,CHIARTS HS,2019,133,114,0.857
400022,CHIARTS HS,2020,139,102,0.734
400022,CHIARTS HS,2016,112,90,0.804
400032,CICS - ELLISON HS,2010,93,71,0.763
400032,CICS - ELLISON HS,2011,95,61,0.642
400032,CICS - ELLISON HS,2012,116,76,0.655
400032,CICS - ELLISON HS,2013,117,88,0.752
400032,CICS - ELLISON HS,2014,86,59,0.686
400032,CICS - ELLISON HS,2015,98,63,0.643
400032,CICS - ELLISON HS,2017,67,46,0.687
400032,CICS - ELLISON HS,2018,72,47,0.653
400032,CICS - ELLISON HS,2019,101,62,0.614
400032,CICS - ELLISON HS,2020,70,29,0.414
400032,CICS - ELLISON HS,2016,89,45,0.506
400033,CICS - LONGWOOD,2010,100,76,0.76
400033,CICS - LONGWOOD,2011,81,53,0.654
400033,CICS - LONGWOOD,2012,130,97,0.746
400033,CICS - LONGWOOD,2013,118,68,0.576
400033,CICS - LONGWOOD,2014,89,64,0.719
400033,CICS - LONGWOOD,2015,77,50,0.649
400033,CICS - LONGWOOD,2017,100,60,0.6
400033,CICS - LONGWOOD,2018,107,52,0.486
400033,CICS - LONGWOOD,2019,87,44,0.506
400033,CICS - LONGWOOD,2020,94,32,0.34
400033,CICS - LONGWOOD,2016,87,39,0.448
400034,CICS - NORTHTOWN HS,2010,174,125,0.718
400034,CICS - NORTHTOWN HS,2011,203,135,0.665
400034,CICS - NORTHTOWN HS,2012,173,129,0.746
400034,CICS - NORTHTOWN HS,2013,161,120,0.745
400034,CICS - NORTHTOWN HS,2014,192,153,0.797
400034,CICS - NORTHTOWN HS,2015,167,128,0.766
400034,CICS - NORTHTOWN HS,2017,190,152,0.8
400034,CICS - NORTHTOWN HS,2018,178,145,0.815
400034,CICS - NORTHTOWN HS,2019,207,151,0.729
400034,CICS - NORTHTOWN HS,2020,208,132,0.635
400034,CICS - NORTHTOWN HS,2016,176,132,0.75
400035,CHICAGO MATH & SCIENCE HS,2010,58,30,0.517
400035,CHICAGO MATH & SCIENCE HS,2011,61,29,0.475
400035,CHICAGO MATH & SCIENCE HS,2012,62,35,0.565
400035,CHICAGO MATH & SCIENCE HS,2013,69,39,0.565
400035,CHICAGO MATH & SCIENCE HS,2014,78,61,0.782
400035,CHICAGO MATH & SCIENCE HS,2015,75,54,0.72
400035,CHICAGO MATH & SCIENCE HS,2017,86,73,0.849
400035,CHICAGO MATH & SCIENCE HS,2018,84,59,0.702
400035,CHICAGO MATH & SCIENCE HS,2019,81,67,0.827
400035,CHICAGO MATH & SCIENCE HS,2020,72,45,0.625
400035,CHICAGO MATH & SCIENCE HS,2016,71,51,0.718
400036,CHICAGO VIRTUAL,2010,0,0,0
400036,CHICAGO VIRTUAL,2011,9,,
400036,CHICAGO VIRTUAL,2012,9,,
400036,CHICAGO VIRTUAL,2013,23,16,0.696
400036,CHICAGO VIRTUAL,2014,22,13,0.591
400036,CHICAGO VIRTUAL,2015,25,17,0.68
400036,CHICAGO VIRTUAL,2017,25,11,0.44
400036,CHICAGO VIRTUAL,2018,40,20,0.5
400036,CHICAGO VIRTUAL,2019,21,15,0.714
400036,CHICAGO VIRTUAL,2020,51,24,0.471
400036,CHICAGO VIRTUAL,2016,31,14,0.452
400051,NOBLE - NOBLE HS,2010,106,72,0.679
400051,NOBLE - NOBLE HS,2011,117,98,0.838
400051,NOBLE - NOBLE HS,2012,124,96,0.774
400051,NOBLE - NOBLE HS,2013,134,113,0.843
400051,NOBLE - NOBLE HS,2014,126,111,0.881
400051,NOBLE - NOBLE HS,2015,144,122,0.847
400051,NOBLE - NOBLE HS,2017,142,131,0.923
400051,NOBLE - NOBLE HS,2018,133,115,0.865
400051,NOBLE - NOBLE HS,2019,145,128,0.883
400051,NOBLE - NOBLE HS,2020,165,143,0.867
400051,NOBLE - NOBLE HS,2016,138,121,0.877
400052,NOBLE - COMER,2010,0,0,0
400052,NOBLE - COMER,2011,0,0,0
400052,NOBLE - COMER,2012,101,96,0.95
400052,NOBLE - COMER,2013,124,108,0.871
400052,NOBLE - COMER,2014,127,111,0.874
400052,NOBLE - COMER,2015,139,117,0.842
400052,NOBLE - COMER,2017,135,119,0.881
400052,NOBLE - COMER,2018,140,121,0.864
400052,NOBLE - COMER,2019,156,129,0.827
400052,NOBLE - COMER,2020,182,133,0.731
400052,NOBLE - COMER,2016,143,128,0.895
400053,NOBLE - GOLDER HS,2010,0,0,0
400053,NOBLE - GOLDER HS,2011,92,71,0.772
400053,NOBLE - GOLDER HS,2012,103,82,0.796
400053,NOBLE - GOLDER HS,2013,118,92,0.78
400053,NOBLE - GOLDER HS,2014,128,97,0.758
400053,NOBLE - GOLDER HS,2015,128,103,0.805
400053,NOBLE - GOLDER HS,2017,139,121,0.871
400053,NOBLE - GOLDER HS,2018,133,121,0.91
400053,NOBLE - GOLDER HS,2019,141,126,0.894
400053,NOBLE - GOLDER HS,2020,136,107,0.787
400053,NOBLE - GOLDER HS,2016,132,107,0.811
400054,NOBLE - PRITZKER HS,2010,109,81,0.743
400054,NOBLE - PRITZKER HS,2011,105,79,0.752
400054,NOBLE - PRITZKER HS,2012,122,104,0.852
400054,NOBLE - PRITZKER HS,2013,167,124,0.743
400054,NOBLE - PRITZKER HS,2014,159,130,0.818
400054,NOBLE - PRITZKER HS,2015,189,162,0.857
400054,NOBLE - PRITZKER HS,2017,206,186,0.903
400054,NOBLE - PRITZKER HS,2018,205,178,0.868
400054,NOBLE - PRITZKER HS,2019,196,171,0.872
400054,NOBLE - PRITZKER HS,2020,245,210,0.857
400054,NOBLE - PRITZKER HS,2016,193,170,0.881
400055,NOBLE - RAUNER HS,2010,97,64,0.66
400055,NOBLE - RAUNER HS,2011,102,72,0.706
400055,NOBLE - RAUNER HS,2012,109,85,0.78
400055,NOBLE - RAUNER HS,2013,127,107,0.843
400055,NOBLE - RAUNER HS,2014,132,113,0.856
400055,NOBLE - RAUNER HS,2015,136,105,0.772
400055,NOBLE - RAUNER HS,2017,132,115,0.871
400055,NOBLE - RAUNER HS,2018,124,100,0.806
400055,NOBLE - RAUNER HS,2019,158,132,0.835
400055,NOBLE - RAUNER HS,2020,137,109,0.796
400055,NOBLE - RAUNER HS,2016,117,100,0.855
400056,NOBLE - ROWE CLARK HS,2010,0,0,0
400056,NOBLE - ROWE CLARK HS,2011,87,72,0.828
400056,NOBLE - ROWE CLARK HS,2012,107,77,0.72
400056,NOBLE - ROWE CLARK HS,2013,109,83,0.761
400056,NOBLE - ROWE CLARK HS,2014,110,86,0.782
400056,NOBLE - ROWE CLARK HS,2015,130,100,0.769
400056,NOBLE - ROWE CLARK HS,2017,117,86,0.735
400056,NOBLE - ROWE CLARK HS,2018,114,85,0.746
400056,NOBLE - ROWE CLARK HS,2019,80,46,0.575
400056,NOBLE - ROWE CLARK HS,2020,88,47,0.534
400056,NOBLE - ROWE CLARK HS,2016,119,92,0.773
400057,NOBLE - UIC HS,2010,0,0,0
400057,NOBLE - UIC HS,2011,0,0,0
400057,NOBLE - UIC HS,2012,148,82,0.554
400057,NOBLE - UIC HS,2013,148,123,0.831
400057,NOBLE - UIC HS,2014,179,165,0.922
400057,NOBLE - UIC HS,2015,184,162,0.88
400057,NOBLE - UIC HS,2017,181,163,0.901
400057,NOBLE - UIC HS,2018,210,193,0.919
400057,NOBLE - UIC HS,2019,185,170,0.919
400057,NOBLE - UIC HS,2020,212,179,0.844
400057,NOBLE - UIC HS,2016,198,176,0.889
400058,NLCP - CHRISTIANA HS,2010,63,49,0.778
400058,NLCP - CHRISTIANA HS,2011,97,60,0.619
400058,NLCP - CHRISTIANA HS,2012,94,60,0.638
400058,NLCP - CHRISTIANA HS,2013,85,65,0.765
400058,NLCP - CHRISTIANA HS,2014,101,81,0.802
400058,NLCP - CHRISTIANA HS,2015,76,50,0.658
400058,NLCP - CHRISTIANA HS,2017,78,59,0.756
400058,NLCP - CHRISTIANA HS,2018,74,45,0.608
400058,NLCP - CHRISTIANA HS,2019,86,46,0.535
400058,NLCP - CHRISTIANA HS,2020,72,48,0.667
400058,NLCP - CHRISTIANA HS,2016,84,57,0.679
400059,NLCP - COLLINS HS,2010,0,0,0
400059,NLCP - COLLINS HS,2011,99,65,0.657
400059,NLCP - COLLINS HS,2012,85,58,0.682
400059,NLCP - COLLINS HS,2013,73,46,0.63
400059,NLCP - COLLINS HS,2014,86,60,0.698
400059,NLCP - COLLINS HS,2015,76,48,0.632
400059,NLCP - COLLINS HS,2017,65,48,0.738
400059,NLCP - COLLINS HS,2018,67,43,0.642
400059,NLCP - COLLINS HS,2019,86,56,0.651
400059,NLCP - COLLINS HS,2020,75,44,0.587
400059,NLCP - COLLINS HS,2016,75,57,0.76
400061,PERSPECTIVES - LEADERSHIP HS,2010,69,45,0.652
400061,PERSPECTIVES - LEADERSHIP HS,2011,98,75,0.765
400061,PERSPECTIVES - LEADERSHIP HS,2012,66,51,0.773
400061,PERSPECTIVES - LEADERSHIP HS,2013,96,66,0.688
400061,PERSPECTIVES - LEADERSHIP HS,2014,86,51,0.593
400061,PERSPECTIVES - LEADERSHIP HS,2015,109,58,0.532
400061,PERSPECTIVES - LEADERSHIP HS,2017,83,52,0.627
400061,PERSPECTIVES - LEADERSHIP HS,2018,86,52,0.605
400061,PERSPECTIVES - LEADERSHIP HS,2019,86,47,0.547
400061,PERSPECTIVES - LEADERSHIP HS,2020,58,21,0.362
400061,PERSPECTIVES - LEADERSHIP HS,2016,87,55,0.632
400062,PERSPECTIVES - TECH HS,2010,41,30,0.732
400062,PERSPECTIVES - TECH HS,2011,86,65,0.756
400062,PERSPECTIVES - TECH HS,2012,94,63,0.67
400062,PERSPECTIVES - TECH HS,2013,92,57,0.62
400062,PERSPECTIVES - TECH HS,2014,104,60,0.577
400062,PERSPECTIVES - TECH HS,2015,103,78,0.757
400062,PERSPECTIVES - TECH HS,2017,92,57,0.62
400062,PERSPECTIVES - TECH HS,2018,73,39,0.534
400062,PERSPECTIVES - TECH HS,2019,78,49,0.628
400062,PERSPECTIVES - TECH HS,2020,69,32,0.464
400062,PERSPECTIVES - TECH HS,2016,107,73,0.682
400064,PERSPECTIVES - JOSLIN HS,2010,39,30,0.769
400064,PERSPECTIVES - JOSLIN HS,2011,41,31,0.756
400064,PERSPECTIVES - JOSLIN HS,2012,34,23,0.676
400064,PERSPECTIVES - JOSLIN HS,2013,51,34,0.667
400064,PERSPECTIVES - JOSLIN HS,2014,44,31,0.705
400064,PERSPECTIVES - JOSLIN HS,2015,49,40,0.816
400064,PERSPECTIVES - JOSLIN HS,2017,51,42,0.824
400064,PERSPECTIVES - JOSLIN HS,2018,57,46,0.807
400064,PERSPECTIVES - JOSLIN HS,2019,58,30,0.517
400064,PERSPECTIVES - JOSLIN HS,2020,53,30,0.566
400064,PERSPECTIVES - JOSLIN HS,2016,57,33,0.579
400066,PERSPECTIVES - MATH & SCI HS,2010,0,0,0
400066,PERSPECTIVES - MATH & SCI HS,2011,0,0,0
400066,PERSPECTIVES - MATH & SCI HS,2012,64,45,0.703
400066,PERSPECTIVES - MATH & SCI HS,2013,50,32,0.64
400066,PERSPECTIVES - MATH & SCI HS,2014,52,40,0.769
400066,PERSPECTIVES - MATH & SCI HS,2015,77,48,0.623
400066,PERSPECTIVES - MATH & SCI HS,2017,88,67,0.761
400066,PERSPECTIVES - MATH & SCI HS,2018,62,37,0.597
400066,PERSPECTIVES - MATH & SCI HS,2019,108,66,0.611
400066,PERSPECTIVES - MATH & SCI HS,2020,106,59,0.557
400066,PERSPECTIVES - MATH & SCI HS,2016,68,44,0.647
400077,U OF C - WOODLAWN HS,2010,53,42,0.792
400077,U OF C - WOODLAWN HS,2011,58,46,0.793
400077,U OF C - WOODLAWN HS,2012,54,45,0.833
400077,U OF C - WOODLAWN HS,2013,45,30,0.667
400077,U OF C - WOODLAWN HS,2014,55,39,0.709
400077,U OF C - WOODLAWN HS,2015,51,41,0.804
400077,U OF C - WOODLAWN HS,2017,70,54,0.771
400077,U OF C - WOODLAWN HS,2018,78,58,0.744
400077,U OF C - WOODLAWN HS,2019,88,74,0.841
400077,U OF C - WOODLAWN HS,2020,82,56,0.683
400077,U OF C - WOODLAWN HS,2016,83,63,0.759
400085,ACERO - GARCIA HS,2010,0,0,0
400085,ACERO - GARCIA HS,2011,0,0,0
400085,ACERO - GARCIA HS,2012,105,70,0.667
400085,ACERO - GARCIA HS,2013,116,87,0.75
400085,ACERO - GARCIA HS,2014,140,93,0.664
400085,ACERO - GARCIA HS,2015,127,80,0.63
400085,ACERO - GARCIA HS,2017,126,90,0.714
400085,ACERO - GARCIA HS,2018,151,97,0.642
400085,ACERO - GARCIA HS,2019,168,111,0.661
400085,ACERO - GARCIA HS,2020,155,91,0.587
400085,ACERO - GARCIA HS,2016,144,95,0.66
400086,URBAN PREP - ENGLEWOOD HS,2010,107,81,0.757
400086,URBAN PREP - ENGLEWOOD HS,2011,93,86,0.925
400086,URBAN PREP - ENGLEWOOD HS,2012,85,68,0.8
400086,URBAN PREP - ENGLEWOOD HS,2013,91,72,0.791
400086,URBAN PREP - ENGLEWOOD HS,2014,63,52,0.825
400086,URBAN PREP - ENGLEWOOD HS,2015,82,55,0.671
400086,URBAN PREP - ENGLEWOOD HS,2017,71,54,0.761
400086,URBAN PREP - ENGLEWOOD HS,2018,72,51,0.708
400086,URBAN PREP - ENGLEWOOD HS,2019,57,41,0.719
400086,URBAN PREP - ENGLEWOOD HS,2020,48,24,0.5
400086,URBAN PREP - ENGLEWOOD HS,2016,103,77,0.748
400091,CHICAGO TECH HS,2010,0,0,0
400091,CHICAGO TECH HS,2011,0,0,0
400091,CHICAGO TECH HS,2012,0,0,0
400091,CHICAGO TECH HS,2013,66,36,0.545
400091,CHICAGO TECH HS,2014,27,13,0.481
400091,CHICAGO TECH HS,2015,60,36,0.6
400091,CHICAGO TECH HS,2017,78,44,0.564
400091,CHICAGO TECH HS,2018,60,38,0.633
400091,CHICAGO TECH HS,2019,40,22,0.55
400091,CHICAGO TECH HS,2020,45,14,0.311
400091,CHICAGO TECH HS,2016,71,45,0.634
400094,EPIC HS,2010,0,0,0
400094,EPIC HS,2011,0,0,0
400094,EPIC HS,2012,0,0,0
400094,EPIC HS,2013,59,34,0.576
400094,EPIC HS,2014,69,36,0.522
400094,EPIC HS,2015,88,64,0.727
400094,EPIC HS,2017,76,64,0.842
400094,EPIC HS,2018,69,54,0.783
400094,EPIC HS,2019,111,60,0.541
400094,EPIC HS,2020,95,48,0.505
400094,EPIC HS,2016,84,68,0.81
400097,NOBLE - BULLS HS,2010,0,0,0
400097,NOBLE - BULLS HS,2011,0,0,0
400097,NOBLE - BULLS HS,2012,0,0,0
400097,NOBLE - BULLS HS,2013,165,138,0.836
400097,NOBLE - BULLS HS,2014,184,153,0.832
400097,NOBLE - BULLS HS,2015,173,146,0.844
400097,NOBLE - BULLS HS,2017,230,213,0.926
400097,NOBLE - BULLS HS,2018,236,212,0.898
400097,NOBLE - BULLS HS,2019,235,206,0.877
400097,NOBLE - BULLS HS,2020,236,195,0.826
400097,NOBLE - BULLS HS,2016,197,170,0.863
400098,NOBLE - MUCHIN HS,2010,0,0,0
400098,NOBLE - MUCHIN HS,2011,0,0,0
400098,NOBLE - MUCHIN HS,2012,0,0,0
400098,NOBLE - MUCHIN HS,2013,170,148,0.871
400098,NOBLE - MUCHIN HS,2014,228,202,0.886
400098,NOBLE - MUCHIN HS,2015,181,160,0.884
400098,NOBLE - MUCHIN HS,2017,200,183,0.915
400098,NOBLE - MUCHIN HS,2018,210,189,0.9
400098,NOBLE - MUCHIN HS,2019,199,173,0.869
400098,NOBLE - MUCHIN HS,2020,227,171,0.753
400098,NOBLE - MUCHIN HS,2016,165,147,0.891
400104,INSTITUTO - HEALTH,2010,0,0,0
400104,INSTITUTO - HEALTH,2011,0,0,0
400104,INSTITUTO - HEALTH,2012,0,0,0
400104,INSTITUTO - HEALTH,2013,0,0,0
400104,INSTITUTO - HEALTH,2014,132,77,0.583
400104,INSTITUTO - HEALTH,2015,133,75,0.564
